,Time [s],Fz [N],Fz filtered [N],target position [-]
422,13.091366199999998,16.652729999999977,15.319360684063632,2049
423,13.122424999999998,15.192729999999976,15.36205346120978,1471
424,13.1532098,16.612729999999978,15.383649907608534,2049
425,13.184123899999998,15.172729999999977,15.403644119273215,1471
426,13.2143015,16.932729999999978,15.422482997444028,2049
427,13.2457106,14.922729999999977,15.446759197118878,1471
428,13.276515299999998,17.042729999999978,15.465285494270887,2049
429,13.307023799999998,13.982729999999977,15.485216705511545,1471
430,13.337387299999998,14.442729999999976,15.486276477677071,2049
431,13.368163399999998,13.792729999999978,15.437221316031067,1471
432,13.3994314,14.672729999999977,15.38639642590498,2049
433,13.430075399999998,13.672729999999977,15.341958869835915,1471
434,13.4614684,14.682729999999978,15.296921871017,2049
435,13.4928528,14.232729999999977,15.253812224759116,1471
436,13.5228458,15.022729999999978,15.223148293050631,2049
437,13.553677200000001,14.952729999999978,15.200213644708732,1471
438,13.584311299999998,15.072729999999977,15.192029083154818,2049
439,13.6154578,15.032729999999978,15.185122742741404,1471
440,13.645657899999998,15.472729999999977,15.180023166471692,2049
441,13.676716,16.32272999999998,15.1828237281583,1471
442,13.708009800000001,16.102729999999976,15.210360879995036,2049
443,13.7387015,16.262729999999976,15.248970683463295,1471
444,13.7693614,16.64272999999998,15.284937736895627,2049
445,13.8006668,15.232729999999977,15.329919399708613,1471
446,13.831775599999999,16.522729999999978,15.353331381736808,2049
447,13.8619572,15.172729999999977,15.373530455297722,1471
448,13.893081399999998,16.702729999999978,15.391795933413807,2049
449,13.9245824,14.302729999999977,15.412824521183364,1471
450,13.955642799999998,16.802729999999976,15.416287549721007,2049
451,13.9861302,13.872729999999978,15.42154311484653,1471
452,14.017435,14.512729999999976,15.418314755325367,2049
453,14.0477684,14.922729999999977,15.371107009603339,1471
454,14.0789204,15.152729999999977,15.345939875632432,2049
455,14.1103681,13.382729999999977,15.334068078619085,1471
456,14.141374999999998,14.552729999999977,15.29299428372205,2049
457,14.1722478,13.742729999999977,15.241947027260519,1471
458,14.202794899999999,14.872729999999978,15.199799375730768,2049
459,14.233980099999998,14.822729999999977,15.165438158301358,1471
460,14.265137900000001,15.222729999999977,15.153200501227268,2049
461,14.296048699999998,15.152729999999977,15.148174966910362,1471
462,14.327236300000001,15.522729999999978,15.149698569367073,2049
